id,event_id,sport_key,format_type,entrant_a,entrant_b,scheduled_at,venue,match_type,status,abandon_reason,result_confirmations,result_summary,group_no,round_label,stage
dbe0863e-a8ce-43f7-aad3-66e3f5943973,0430b5ad-a59b-487a-a1df-c887717b4f91,football,team,{7a35f0c5-06df-4339-ac22-a07fefd947ac},{722f665d-9de6-457c-a67b-65029eb9fdc4},2026-08-01 00:00:00,,interschool,completed,,"{""538e690b-e6b7-467e-8303-3c3338905caf"": {""confirmedAt"": ""2026-07-12T06:15:22.464Z"", ""confirmedBy"": ""5de88145-8b24-4eb3-a564-228a3c2e293e""}, ""77a3ea48-10b8-4317-9e3a-353e961c899b"": {""confirmedAt"": ""2026-07-12T06:15:22.449Z"", ""confirmedBy"": ""aecda1d5-9a95-47f7-94c4-c660706f35d3""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""2–0"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",2,,group
73d55d82-592b-4b3d-b0d5-23191be006a2,0430b5ad-a59b-487a-a1df-c887717b4f91,football,team,{0f1b9b1f-cb3e-4ad7-923a-99039863ecfe},{722f665d-9de6-457c-a67b-65029eb9fdc4},2026-08-01 00:00:00,,interschool,completed,,"{""46bfa9a3-f725-4cb0-ae47-811d4b4d4845"": {""confirmedAt"": ""2026-07-12T06:15:22.515Z"", ""confirmedBy"": ""340ba345-d36f-4ff8-a836-66cfb4ffdf17""}, ""538e690b-e6b7-467e-8303-3c3338905caf"": {""confirmedAt"": ""2026-07-12T06:15:22.531Z"", ""confirmedBy"": ""5de88145-8b24-4eb3-a564-228a3c2e293e""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""2–0"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Semifinal,playoff
de65132d-abab-4f8a-91df-665c55d2da14,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,internal_ladder,completed,,{},"{""winnerSide"": ""B"", ""marginRatio"": 0.35, ""scoreDisplay"": ""21-14, 21-18"", ""scoredByRole"": ""referee"", ""enteredManually"": false}",,,group
de7be369-c5b2-4db5-a0a0-1135301c7b66,0430b5ad-a59b-487a-a1df-c887717b4f91,football,team,{7a35f0c5-06df-4339-ac22-a07fefd947ac},{336459a7-ee40-408e-88c2-332800a28c70},2026-08-01 00:00:00,,interschool,completed,,"{""3a7cadd8-235f-4a77-9644-b0adb76213e9"": {""confirmedAt"": ""2026-07-12T06:15:22.564Z"", ""confirmedBy"": ""e80f03c2-5148-4ab9-b183-36d64ee4eb9f""}, ""77a3ea48-10b8-4317-9e3a-353e961c899b"": {""confirmedAt"": ""2026-07-12T06:15:22.544Z"", ""confirmedBy"": ""aecda1d5-9a95-47f7-94c4-c660706f35d3""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""2–0"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Semifinal,playoff
959869df-9e8c-4c2c-a9a2-b64d15496fbb,0430b5ad-a59b-487a-a1df-c887717b4f91,football,team,{0f1b9b1f-cb3e-4ad7-923a-99039863ecfe},{7a35f0c5-06df-4339-ac22-a07fefd947ac},2026-08-01 00:00:00,,interschool,completed,,"{""46bfa9a3-f725-4cb0-ae47-811d4b4d4845"": {""confirmedAt"": ""2026-07-12T06:15:22.616Z"", ""confirmedBy"": ""340ba345-d36f-4ff8-a836-66cfb4ffdf17""}, ""77a3ea48-10b8-4317-9e3a-353e961c899b"": {""confirmedAt"": ""2026-07-12T06:15:22.631Z"", ""confirmedBy"": ""aecda1d5-9a95-47f7-94c4-c660706f35d3""}}","{""winnerSide"": ""B"", ""marginRatio"": 0.5, ""scoreDisplay"": ""0–2"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Final,playoff
06eab664-c1f6-4ee6-85bf-8f6a11919aa1,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,practice,completed,,{},"{""winnerSide"": ""A"", ""scoreDisplay"": ""21-10"", ""scoredByRole"": ""account_manager"", ""enteredManually"": true}",,,group
861c65ff-dd11-47bc-a8ce-3cacb501a330,10d099b4-39ec-4ea5-b79a-72f1dab21d0e,badminton,team,{ba71c604-23a2-474e-b17a-4292cd2f0597},{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},2026-08-11 00:00:00,,interschool,completed,,"{""2301f327-b291-495d-a14f-e55b1f1f9212"": {""confirmedAt"": ""2026-07-12T06:15:31.638Z"", ""confirmedBy"": ""3bbcabd3-c2f3-460e-9913-3f5c95a6713a""}, ""785ef66d-5f7d-4dfc-88d9-f7903cbb3c3a"": {""confirmedAt"": ""2026-07-12T06:15:31.656Z"", ""confirmedBy"": ""da25fa8b-935f-41bc-82f0-435c24e09685""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.4, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": false}",,,group
80206d56-19b3-4f06-90f4-e9bdbe0a03df,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,practice,completed,,{},"{""winnerSide"": ""A"", ""scoreDisplay"": ""21-10"", ""scoredByRole"": ""account_manager"", ""enteredManually"": true}",,,group
1f0abef6-56e2-4163-a845-147a58754658,147a9124-9d7a-494b-8b66-438d09a0df50,badminton,team,{5b4922e4-7881-42d6-98b1-2363ab623101},{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},2026-08-11 00:00:00,,interschool,completed,,"{""2301f327-b291-495d-a14f-e55b1f1f9212"": {""confirmedAt"": ""2026-07-12T06:15:33.095Z"", ""confirmedBy"": ""3bbcabd3-c2f3-460e-9913-3f5c95a6713a""}, ""785ef66d-5f7d-4dfc-88d9-f7903cbb3c3a"": {""confirmedAt"": ""2026-07-12T06:15:33.105Z"", ""confirmedBy"": ""da25fa8b-935f-41bc-82f0-435c24e09685""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.4, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": false}",,,group
30465242-14f4-407e-a13e-f4468f91d234,1bd6adec-d3e5-420f-9c9d-ebbe7f629a2a,chess,individual,{9944ff9d-23f6-4809-9685-bcc2367eb966},{325191a8-b56f-448b-a221-db5626b337c0},2026-09-28 00:00:00,Demo Center,interschool,completed,,,"{""winnerSide"": ""A"", ""scoreDisplay"": ""1-0"", ""scoredByRole"": ""engine"", ""enteredManually"": false}",,,group
a21ff369-ada2-4e8c-b0ae-60a25510d7cc,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,internal_ladder,completed,,{},"{""winnerSide"": ""B"", ""marginRatio"": 0.35, ""scoreDisplay"": ""21-14, 21-18"", ""scoredByRole"": ""referee"", ""enteredManually"": false}",,,group
7e001abc-27f8-488a-955a-dc780f5309df,3839e9f8-3055-4572-b97e-086c3b2ab7b9,badminton,team,{c1a4c235-3707-4573-b515-bb7168b68eec},{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},2026-08-11 00:00:00,,interschool,completed,,"{""2301f327-b291-495d-a14f-e55b1f1f9212"": {""confirmedAt"": ""2026-07-12T06:22:18.209Z"", ""confirmedBy"": ""3bbcabd3-c2f3-460e-9913-3f5c95a6713a""}, ""785ef66d-5f7d-4dfc-88d9-f7903cbb3c3a"": {""confirmedAt"": ""2026-07-12T06:22:18.220Z"", ""confirmedBy"": ""da25fa8b-935f-41bc-82f0-435c24e09685""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.4, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": false}",,,group
0222e7c0-2ffd-4080-803e-81637453b8db,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,internal_ladder,completed,,{},"{""winnerSide"": ""B"", ""marginRatio"": 0.35, ""scoreDisplay"": ""21-14, 21-18"", ""scoredByRole"": ""referee"", ""enteredManually"": false}",,,group
13d946ad-8204-4008-9c1d-78d33da51212,,badminton,individual,{80b68ddb-b7ec-43bc-a90d-cc735f9c31ea},{2aeed96d-868a-4b33-b7e6-23feaaa4eed6},,,practice,completed,,{},"{""winnerSide"": ""A"", ""scoreDisplay"": ""21-10"", ""scoredByRole"": ""account_manager"", ""enteredManually"": true}",,,group
e9a5d73b-7faa-48f7-9b2b-714e449bd0b6,a31a1f4f-7de9-4e44-a64a-f68f98a8a162,football,team,"{c155aa1e-dec7-48bc-bbb7-49a70515ebca,e7e10149-da66-474f-bbe8-92e5a085a1a6}",{96f52741-700a-4318-929c-3ff4ba133536},2026-09-20 00:00:00,North Arena mrhiiekq,interschool,completed,,"{""8d191c92-6386-4771-89ee-687aba633011"": {""confirmedAt"": ""2026-07-12T08:09:18.852Z"", ""confirmedBy"": ""868160a7-664b-4248-b0a7-cd039d42cc86""}, ""b3a48533-2a0e-4812-9bf7-0ec2847051a1"": {""confirmedAt"": ""2026-07-12T08:09:18.871Z"", ""confirmedBy"": ""e1f53300-5d25-4cf5-b4a0-3f3ef3fdec41""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3-1"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
6cff6995-28db-4403-8f50-fa46a989023b,a31a1f4f-7de9-4e44-a64a-f68f98a8a162,badminton,team,"{c155aa1e-dec7-48bc-bbb7-49a70515ebca,e7e10149-da66-474f-bbe8-92e5a085a1a6}",{96f52741-700a-4318-929c-3ff4ba133536},2026-09-20 00:00:00,North Arena mrhiiekq,interschool,completed,,"{""8d191c92-6386-4771-89ee-687aba633011"": {""confirmedAt"": ""2026-07-12T08:09:18.973Z"", ""confirmedBy"": ""868160a7-664b-4248-b0a7-cd039d42cc86""}, ""b3a48533-2a0e-4812-9bf7-0ec2847051a1"": {""confirmedAt"": ""2026-07-12T08:09:18.984Z"", ""confirmedBy"": ""e1f53300-5d25-4cf5-b4a0-3f3ef3fdec41""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""21-15, 21-18"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
40230c43-8dbd-40b6-a502-f932b66ceffb,f6d8d5de-3ebe-4801-a463-6da9504eeb0e,basketball,team,"{c155aa1e-dec7-48bc-bbb7-49a70515ebca,e7e10149-da66-474f-bbe8-92e5a085a1a6}",{96f52741-700a-4318-929c-3ff4ba133536},2026-09-20 00:00:00,North Arena mrhiiekq,interschool,completed,,"{""8d191c92-6386-4771-89ee-687aba633011"": {""confirmedAt"": ""2026-07-12T08:09:19.256Z"", ""confirmedBy"": ""868160a7-664b-4248-b0a7-cd039d42cc86""}, ""b3a48533-2a0e-4812-9bf7-0ec2847051a1"": {""confirmedAt"": ""2026-07-12T08:09:19.276Z"", ""confirmedBy"": ""e1f53300-5d25-4cf5-b4a0-3f3ef3fdec41""}}","{""winnerSide"": ""B"", ""marginRatio"": 0.5, ""scoreDisplay"": ""48-55"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
7ec7a3fd-8d89-4cc6-a1eb-64f3ae53e63d,ad8a439c-baed-40f7-90ce-112cdec03f98,badminton,team,"{c155aa1e-dec7-48bc-bbb7-49a70515ebca,e7e10149-da66-474f-bbe8-92e5a085a1a6}",{96f52741-700a-4318-929c-3ff4ba133536},2026-09-20 00:00:00,North Arena mrhiiekq,interschool,completed,,"{""8d191c92-6386-4771-89ee-687aba633011"": {""confirmedAt"": ""2026-07-12T08:09:19.517Z"", ""confirmedBy"": ""868160a7-664b-4248-b0a7-cd039d42cc86""}, ""b3a48533-2a0e-4812-9bf7-0ec2847051a1"": {""confirmedAt"": ""2026-07-12T08:09:19.535Z"", ""confirmedBy"": ""e1f53300-5d25-4cf5-b4a0-3f3ef3fdec41""}}","{""winnerSide"": ""B"", ""marginRatio"": 0.5, ""scoreDisplay"": ""19-21, 21-17, 18-21"", ""scoredByRole"": ""coach"", ""enteredManually"": true}",,,group
6b270dd6-0b4d-4f1a-a1de-ed75f982a43d,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{1410e419-1f95-4740-b477-7cd35215fbc6},{82168baf-b047-4f31-88f1-eec9ac1c850e},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
6f6aee88-5726-4140-9efe-469cdad10b1c,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{1410e419-1f95-4740-b477-7cd35215fbc6},{ae5992c0-9f20-4e4d-9b36-f6c57e199457},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
f77e12a9-a3a7-4294-985b-f911055b8932,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{1410e419-1f95-4740-b477-7cd35215fbc6},{1441f5f1-02bd-4c1f-a37a-707039934ece},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
38c85db5-f181-4a79-b035-4ff03c348176,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{1410e419-1f95-4740-b477-7cd35215fbc6},{030aa184-9d93-4293-9aa9-b6698057ab3f},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
2fc5eeb1-078a-4041-b82f-906353cf2c5d,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{ae5992c0-9f20-4e4d-9b36-f6c57e199457},{030aa184-9d93-4293-9aa9-b6698057ab3f},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
3960d37d-bfe4-4d16-bb1e-5cb094caf94f,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{ae5992c0-9f20-4e4d-9b36-f6c57e199457},{c89e5a2f-ea3e-4ef3-a931-740c7e085808},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
5e37dc9a-265f-4e94-8542-df26e73fdea0,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{1441f5f1-02bd-4c1f-a37a-707039934ece},{030aa184-9d93-4293-9aa9-b6698057ab3f},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
859b8132-ee58-4698-9d05-8317b467a557,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{1441f5f1-02bd-4c1f-a37a-707039934ece},{c89e5a2f-ea3e-4ef3-a931-740c7e085808},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
75ef91d0-e2c5-49af-ab8c-8bb9beca9811,131bbdf6-b83a-4aa7-89b5-7685346ae0c4,badminton,team,{030aa184-9d93-4293-9aa9-b6698057ab3f},{c89e5a2f-ea3e-4ef3-a931-740c7e085808},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
d428829d-062e-4ffc-8fab-0648eaf70ea3,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{7c01589e-cc9d-47f9-8d5f-cd6a7ae0567a},{c88a893b-23bf-4aee-adb1-c367651e5035},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
65fb1983-afe9-47da-b9dd-7d208d18b73f,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{7c01589e-cc9d-47f9-8d5f-cd6a7ae0567a},{e92b724e-e80a-48de-b871-e45ee1587c92},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
69c100db-f3fe-4f65-ad2a-736d48bced13,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{7c01589e-cc9d-47f9-8d5f-cd6a7ae0567a},{35b57f59-4a55-4dfc-af34-06f231e5709a},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
4c2d369c-0587-442e-80cf-af3e2dbeedc5,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{7c01589e-cc9d-47f9-8d5f-cd6a7ae0567a},{3f6d5f08-1f67-4451-bdf0-f90fdf87649b},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
d7980683-1f4e-484b-9651-717ef377e0ab,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{7c01589e-cc9d-47f9-8d5f-cd6a7ae0567a},{73c03298-60b1-49a1-aa5d-3f72a6b195e0},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
c2812ae0-2872-4b65-8652-b4f77c125032,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{c88a893b-23bf-4aee-adb1-c367651e5035},{e92b724e-e80a-48de-b871-e45ee1587c92},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
fe7ad863-ee03-4279-b41b-3ff2d25cafca,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{c88a893b-23bf-4aee-adb1-c367651e5035},{35b57f59-4a55-4dfc-af34-06f231e5709a},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
b8d30ecf-bf89-47c0-af68-324e9bd7cb40,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{c88a893b-23bf-4aee-adb1-c367651e5035},{3f6d5f08-1f67-4451-bdf0-f90fdf87649b},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
9d00608a-7154-49cd-9257-1df2bf08e2b5,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{c88a893b-23bf-4aee-adb1-c367651e5035},{73c03298-60b1-49a1-aa5d-3f72a6b195e0},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
dd62d52d-5432-4768-9627-eea1a60f5a53,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{e92b724e-e80a-48de-b871-e45ee1587c92},{35b57f59-4a55-4dfc-af34-06f231e5709a},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
09bf5a23-4333-4468-9f8e-1001b8e16f23,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{e92b724e-e80a-48de-b871-e45ee1587c92},{3f6d5f08-1f67-4451-bdf0-f90fdf87649b},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
429aa82a-5d88-4781-975a-fcbb5efac585,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{e92b724e-e80a-48de-b871-e45ee1587c92},{73c03298-60b1-49a1-aa5d-3f72a6b195e0},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
5a446512-bad6-4d37-80c2-809398b4e4bf,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{35b57f59-4a55-4dfc-af34-06f231e5709a},{3f6d5f08-1f67-4451-bdf0-f90fdf87649b},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
863b9f18-e428-4796-aa66-749edccea28f,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{35b57f59-4a55-4dfc-af34-06f231e5709a},{73c03298-60b1-49a1-aa5d-3f72a6b195e0},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
01478c5d-5cef-4940-842e-e1f1522281c8,1425cc43-812b-4987-8544-afb2f9d1949b,badminton,team,{3f6d5f08-1f67-4451-bdf0-f90fdf87649b},{73c03298-60b1-49a1-aa5d-3f72a6b195e0},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
2c6c7180-5c5e-4581-8f02-f2063429ccdc,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{8d70ed09-ac41-401a-9b09-5b1b85c118ea},{75d31e51-8949-47b7-86b3-6699ad0a7270},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
a0093a40-13c9-4528-99ae-0155ee3baeaa,10c6c20d-1275-4975-9c14-7d5a4328d837,football,team,{9e008a9a-ee9b-4b1f-a64b-a01d3306e5df},{699e635b-613c-4223-9f85-766544ae9331},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""00d15b77-febc-4352-ae79-f8cc0390b835"": {""confirmedAt"": ""2026-07-12T20:38:15.872Z"", ""confirmedBy"": ""62b8e505-481a-4d2c-a945-33eb867217dc""}, ""177a5ae9-cac9-4b8c-82d0-125268efb030"": {""confirmedAt"": ""2026-07-12T20:38:15.886Z"", ""confirmedBy"": ""a38dfe39-341c-4630-9e54-b034fa4196c0""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
804e8e40-3bd1-438f-a13d-c6f88654b875,10c6c20d-1275-4975-9c14-7d5a4328d837,football,team,{699e635b-613c-4223-9f85-766544ae9331},{cfc53ea2-06d6-4814-a5e2-c1e7697edbc1},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""177a5ae9-cac9-4b8c-82d0-125268efb030"": {""confirmedAt"": ""2026-07-12T20:38:15.972Z"", ""confirmedBy"": ""a38dfe39-341c-4630-9e54-b034fa4196c0""}, ""9fd62268-49dc-4d75-ac76-9c53d218ce3c"": {""confirmedAt"": ""2026-07-12T20:38:15.998Z"", ""confirmedBy"": ""394a64eb-71ba-450e-b37d-4a4ef68cd602""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
f3f98067-7a4c-4843-aa8b-fa6a674ff5d0,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{8d70ed09-ac41-401a-9b09-5b1b85c118ea},{22249e0b-a3bd-4e7b-b7b6-9b6a98160fac},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
838f1d17-e87d-4638-ba00-ceac85240272,10c6c20d-1275-4975-9c14-7d5a4328d837,football,team,{ecd0d10d-e858-4058-9875-54b14eb12fae},{9e008a9a-ee9b-4b1f-a64b-a01d3306e5df},2026-07-20 09:30:00,Court 2,interschool,completed,,"{""00d15b77-febc-4352-ae79-f8cc0390b835"": {""confirmedAt"": ""2026-07-12T20:38:15.776Z"", ""confirmedBy"": ""62b8e505-481a-4d2c-a945-33eb867217dc""}, ""590cfc8f-d968-4c4f-9df2-017301adb9ab"": {""confirmedAt"": ""2026-07-12T20:38:15.746Z"", ""confirmedBy"": ""3527bda4-4b0e-47f3-8894-f94ae1de1374""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
af7e751c-b3b1-46bb-9da7-03904d97c05a,10c6c20d-1275-4975-9c14-7d5a4328d837,football,team,{ecd0d10d-e858-4058-9875-54b14eb12fae},{699e635b-613c-4223-9f85-766544ae9331},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""177a5ae9-cac9-4b8c-82d0-125268efb030"": {""confirmedAt"": ""2026-07-12T20:38:15.824Z"", ""confirmedBy"": ""a38dfe39-341c-4630-9e54-b034fa4196c0""}, ""590cfc8f-d968-4c4f-9df2-017301adb9ab"": {""confirmedAt"": ""2026-07-12T20:38:15.809Z"", ""confirmedBy"": ""3527bda4-4b0e-47f3-8894-f94ae1de1374""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
2a57cf95-96eb-46b1-a650-462ffcd4c613,10c6c20d-1275-4975-9c14-7d5a4328d837,football,team,{ecd0d10d-e858-4058-9875-54b14eb12fae},{cfc53ea2-06d6-4814-a5e2-c1e7697edbc1},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""590cfc8f-d968-4c4f-9df2-017301adb9ab"": {""confirmedAt"": ""2026-07-12T20:38:15.842Z"", ""confirmedBy"": ""3527bda4-4b0e-47f3-8894-f94ae1de1374""}, ""9fd62268-49dc-4d75-ac76-9c53d218ce3c"": {""confirmedAt"": ""2026-07-12T20:38:15.854Z"", ""confirmedBy"": ""394a64eb-71ba-450e-b37d-4a4ef68cd602""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
cfe4c69c-2696-4655-baf4-6f1aab253db8,10c6c20d-1275-4975-9c14-7d5a4328d837,football,team,{9e008a9a-ee9b-4b1f-a64b-a01d3306e5df},{cfc53ea2-06d6-4814-a5e2-c1e7697edbc1},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""00d15b77-febc-4352-ae79-f8cc0390b835"": {""confirmedAt"": ""2026-07-12T20:38:15.920Z"", ""confirmedBy"": ""62b8e505-481a-4d2c-a945-33eb867217dc""}, ""9fd62268-49dc-4d75-ac76-9c53d218ce3c"": {""confirmedAt"": ""2026-07-12T20:38:15.936Z"", ""confirmedBy"": ""394a64eb-71ba-450e-b37d-4a4ef68cd602""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.5, ""scoreDisplay"": ""3–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,,group
31573e81-e009-4a2b-b755-93f119f90b7c,10c6c20d-1275-4975-9c14-7d5a4328d837,football,team,{ecd0d10d-e858-4058-9875-54b14eb12fae},{9e008a9a-ee9b-4b1f-a64b-a01d3306e5df},2026-07-20 00:00:00,Main Ground,interschool,completed,,"{""00d15b77-febc-4352-ae79-f8cc0390b835"": {""confirmedAt"": ""2026-07-12T20:38:16.094Z"", ""confirmedBy"": ""62b8e505-481a-4d2c-a945-33eb867217dc""}, ""590cfc8f-d968-4c4f-9df2-017301adb9ab"": {""confirmedAt"": ""2026-07-12T20:38:16.078Z"", ""confirmedBy"": ""3527bda4-4b0e-47f3-8894-f94ae1de1374""}}","{""winnerSide"": ""A"", ""marginRatio"": 0.3, ""scoreDisplay"": ""2–1"", ""scoredByRole"": ""admin"", ""enteredManually"": true}",,Final,playoff
c11b1e67-8c55-4a9e-85aa-214d91e3e7e1,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{0622d99b-ab5c-499b-ac9b-ea0dac1796ab},{5c28778a-ed19-4b9e-8784-51733e9f63b2},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
d998c439-4226-464a-bc89-86775b90fec9,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{0622d99b-ab5c-499b-ac9b-ea0dac1796ab},{8d70ed09-ac41-401a-9b09-5b1b85c118ea},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
cb34d018-ce8e-4424-a38e-400b91b71e99,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{0622d99b-ab5c-499b-ac9b-ea0dac1796ab},{8ee1f053-cfc8-4236-b161-7a7b4a32b1ad},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
71f89118-eead-49ce-b76a-56986b117113,6c29e558-b8f7-4dbe-b9ec-51b66433cfe9,badminton,team,{0622d99b-ab5c-499b-ac9b-ea0dac1796ab},{75d31e51-8949-47b7-86b3-6699ad0a7270},2026-07-20 00:00:00,"PB&J Courts, Palakkad",interschool,scheduled,,,,,,group
